path,classification,active_consumer,manifest_dependency,proposed_action,proposed_destination,reason
provenance/review/scripts/plot_blumen_ci_overlay_all_points.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/scripts/plot_blumen_isocontours.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/scripts/slurm/diagnose_C00_anchor_continuation.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/scripts/slurm/diagnose_C00_modal_branch_continuousM.slurm,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
provenance/review/supplementary_missing_inputs/plot_supersonic_supplementary_assets_source_snapshot.py,PROVENANCE,,no,move after dependency proof,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_COST500_threshold_sensitivity.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_T401_failure_basin_map.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_T401_matched_seeded_vs_generic.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_blumen_cr_independent_validation.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_independent_physics_residual_audit.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_multiseed_physics_vs_anchors_ablation.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_routing_boundary_discontinuity.py,ARTICLE,,yes,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_table_T1_physics_consistency.py,ARTICLE,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_table_T2_multiseed_ablation.py,ARTICLE,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_table_T3T4_matched_branch_localization.py,ARTICLE,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_table_T5_routing_boundary_summary.py,ARTICLE,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_table_T6_training_gpu_hours.py,ARTICLE,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/article/build_table_T7_blumen_cr_validation.py,ARTICLE,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/figures/publish_article_assets.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/figures/validate_article_figures.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/blumen_cr_validation/audit_supersonic_blumen_cr_uncertainty.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/blumen_cr_validation/audit_supersonic_blumen_local_reference.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/computational_cost/build_offline_gpu_hours.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/failure_basin/analyze_t401_failure_basin.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/failure_basin/run_t401_failure_basin.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/matched_branch_localization/budget_matched/analyze_budget_matched_t401.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/matched_branch_localization/budget_matched/run_budget_matched_t401_generic.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/matched_branch_localization/generic_vs_seeded/analyze_budget_matched_v64.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/matched_branch_localization/generic_vs_seeded/run_budget_matched_v64.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
scripts/reviewer_controls/routing_audit/audit_fullc_routing_boundaries.py,REVIEWER_CONTROL,,no,retain,,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
tests/conftest.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
tests/test_article_manifest.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
tests/test_classical_solver_imports.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
tests/test_public_config_manifest.py,UNRESOLVED,,no,manual review,provenance/,Path-based non-destructive classification; execution-level closure remains to be confirmed before a move.
